,nB/n0,sigma field (MeV),omega field (MeV),rho field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Neutron chem pot,Proton chem pot,electron chem pot,muon chem pot,P (MeV/fm3),E Dens (MeV/fm3)
0,0.270000000000,11.357294227171,6.112387309957,-3.053680025025,0.000000000000,208.808864999643,66.471260813395,66.471260813395,0.000000000000,0.968748839702,0.031251160298,0.031251160298,0.000000000000,951.939635107877,885.466417838643,66.473217269231,0.000000000000,0.167632507791,39.157011606757
1,0.280000000000,11.743584825339,6.326180998476,-3.124638502192,0.000000000000,211.276048472794,68.057376151761,68.057376151761,0.000000000000,0.967655850588,0.032344149412,0.032344149412,0.000000000000,952.060820760072,884.001533747480,68.059287012592,0.000000000000,0.172575562774,40.613728311362
2,0.290000000000,12.128119898388,6.539372945273,-3.192699356833,-0.000000000000,213.684098496568,69.599409663798,69.599409663798,0.000000000000,0.966599971965,0.033400028035,0.033400028035,0.000000000000,952.168533215473,882.567255026426,69.601278189047,0.000000000000,0.177116590340,42.070620023074
3,0.300000000000,12.510948264939,6.752015311672,-3.257919359765,-0.000000000000,216.036609379545,71.098660117461,71.098660117461,0.000000000000,0.965581562107,0.034418437893,0.034418437893,0.000000000000,952.263702953484,881.163213711157,71.100489242327,0.000000000000,0.181256362057,43.527666837441
4,0.310000000000,12.892116778747,6.964160172259,-3.320356234569,0.000000000000,218.336853444021,72.556402146922,72.556402146922,0.000000000000,0.964600780615,0.035399219385,0.035399219385,0.000000000000,952.347259614627,879.789065091139,72.558194523471,0.000000000000,0.184999881005,44.984850273676
5,0.320000000000,13.271670435735,7.175859277157,-3.380068304181,-0.000000000000,220.587817842079,73.973884503716,73.973884503716,0.000000000000,0.963657612253,0.036342387747,0.036342387747,0.000000000000,952.420128023523,878.444485487811,73.975642535696,0.000000000000,0.188356185015,46.442153270330
6,0.330000000000,13.649652473180,7.387163846481,-3.437114194881,0.000000000000,222.792236202610,75.352328768890,75.352328768890,0.000000000000,0.962751888583,0.037248111417,0.037248111417,0.000000000000,952.483224778656,877.129170137269,75.354054641372,0.000000000000,0.191338147677,47.899560175141
7,0.340000000000,14.026104461734,7.598124393342,-3.491552590625,-0.000000000000,224.952615971479,76.692928473232,76.692928473232,0.000000000000,0.961883307519,0.038116692480,0.038116692480,0.000000000000,952.537455356912,875.842831178926,76.694624177972,0.000000000000,0.193962279630,49.357056730240
8,0.350000000000,14.401066390904,7.808790571994,-3.543442031216,-0.000000000000,227.071262140289,77.996848571631,77.996848571631,0.000000000000,0.961051450939,0.038948549060,0.038948549060,0.000000000000,952.583711677760,874.585195748878,77.998515928868,0.000000000000,0.196248531960,50.814630053193
9,0.360000000000,14.774576748561,8.019211048029,-3.592840748447,-0.000000000000,229.150297929740,79.265225221155,79.265225221155,0.000000000000,0.960255800478,0.039744199521,0.039744199521,0.000000000000,952.622870074873,873.356004176425,79.266865898435,0.000000000000,0.198220103086,52.272268614661
10,0.370000000000,15.146672594947,8.229433387848,-3.639806534949,-0.000000000000,231.191682890940,80.499165815612,80.499165815612,0.000000000000,0.959495751664,0.040504248336,0.040504248336,0.000000000000,952.655789625413,872.155008281309,80.500781344093,0.000000000000,0.199903250100,53.729962213225
11,0.380000000000,15.517389631682,8.439503964913,-3.684396641027,0.000000000000,233.197228806572,81.699749233475,81.699749233475,0.000000000000,0.958770626526,0.041229373474,0.041229373474,0.000000000000,952.683310790730,870.981969768599,81.701341022120,0.000000000000,0.201327105189,55.187701947907
12,0.390000000000,15.886762266134,8.649467880598,-3.726667695308,0.000000000000,235.168613708590,82.868026260360,82.868026260360,0.000000000000,0.958079684818,0.041920315182,0.041920315182,0.000000000000,952.706254326536,869.836658718200,82.869595608327,0.000000000000,0.202523497524,56.645480188820
13,0.400000000000,16.254823671562,8.859368897681,-3.766675645502,0.000000000000,237.107394276498,84.005020151474,84.005020151474,0.000000000000,0.957422133986,0.042577866014,0.042577866014,0.000000000000,952.725420424604,868.718852165623,84.006568258974,0.000000000000,0.203526780804,58.103290546326
14,0.410000000000,16.621605843340,9.069249384823,-3.804475716038,0.000000000000,239.015016837589,85.111727303578,85.111727303578,0.000000000000,0.956797138005,0.043202861995,0.043202861995,0.000000000000,952.741588052316,867.628332770901,85.113255281411,0.000000000000,0.204373666488,59.561127839048
15,0.420000000000,16.987139651580,9.279150270542,-3.840122379703,0.000000000000,240.892827155658,86.189118009799,86.189118009799,0.000000000000,0.956203825202,0.043796174798,0.043796174798,0.000000000000,952.755514460375,866.564887572602,86.190626887772,0.000000000000,0.205103062648,61.018988060990
16,0.430000000000,17.351454890420,9.489111005459,-3.873669340823,0.000000000000,242.742079166053,87.238137274215,87.238137274215,0.000000000000,0.955641295166,0.044358704834,0.044358704834,0.000000000000,952.767934832656,865.528306824081,87.239628008577,0.000000000000,0.205755918304,62.476868348030
