,nB/n0,cs^2 - ce^2,Neutron d chem pot,Proton d chem pot,electron d chem pot,muon d chem pot,Proton d tilde,muon d tilde,sigma partial nb,omega partial nb,rho partial nb,phi partial nb,Neutron d eff,Proton d eff
130,1.570000000000,0.015243495978,0.000115720214,0.000056164545,0.000026495602,0.000012754981,0.000033060067,0.000129460835,0.000023264346,0.000020102137,0.000001108115,0.000000000000,-0.000123922811,-0.000199171367
131,1.580000000000,0.015639743481,0.000117203658,0.000057436860,0.000026416364,0.000012808427,0.000033350434,0.000130811594,0.000023148340,0.000020096595,0.000001097155,0.000000000000,-0.000122448749,-0.000197753222
132,1.590000000000,0.016038307846,0.000118695026,0.000058727535,0.000026338214,0.000012861037,0.000033629277,0.000132172203,0.000023030489,0.000020090945,0.000001086275,0.000000000000,-0.000120964854,-0.000196315933
133,1.600000000000,0.016438838330,0.000120193991,0.000060036414,0.000026261120,0.000012912809,0.000033896457,0.000133542303,0.000022910805,0.000020085190,0.000001075476,0.000000000000,-0.000119471502,-0.000194859739
134,1.610000000000,0.016840974634,0.000121700204,0.000061363306,0.000026185050,0.000012963741,0.000034151849,0.000134921513,0.000022789300,0.000020079336,0.000001064761,0.000000000000,-0.000117969085,-0.000193384906
135,1.620000000000,0.017244347673,0.000123213297,0.000062707991,0.000026109970,0.000013013833,0.000034395337,0.000136309435,0.000022665989,0.000020073388,0.000001054133,0.000000000000,-0.000116458018,-0.000191891730
136,1.630000000000,0.017648580351,0.000124732881,0.000064070215,0.000026035851,0.000013063082,0.000034626816,0.000137705650,0.000022540892,0.000020067350,0.000001043593,0.000000000000,-0.000114938733,-0.000190380534
137,1.640000000000,0.018053288433,0.000126258549,0.000065449692,0.000025962661,0.000013111488,0.000034846196,0.000139109723,0.000022414030,0.000020061226,0.000001033142,0.000000000000,-0.000113411677,-0.000188851671
138,1.650000000000,0.018458081508,0.000127789875,0.000066846107,0.000025890372,0.000013159049,0.000035053396,0.000140521198,0.000022285424,0.000020055022,0.000001022783,0.000000000000,-0.000111877320,-0.000187305520
139,1.660000000000,0.018862563704,0.000129326415,0.000068259111,0.000025818954,0.000013205765,0.000035248349,0.000141939605,0.000022155102,0.000020048741,0.000001012516,0.000000000000,-0.000110336143,-0.000185742488
140,1.670000000000,0.019266334994,0.000130867709,0.000069688327,0.000025748380,0.000013251634,0.000035431002,0.000143364454,0.000022023092,0.000020042386,0.000001002344,0.000000000000,-0.000108788646,-0.000184163008
141,1.680000000000,0.019668992019,0.000132413279,0.000071133347,0.000025678620,0.000013296655,0.000035601312,0.000144795244,0.000021889424,0.000020035963,0.000000992266,0.000000000000,-0.000107235345,-0.000182567542
142,1.690000000000,0.020070129054,0.000133962634,0.000072593735,0.000025609649,0.000013340829,0.000035759250,0.000146231454,0.000021754133,0.000020029473,0.000000982285,0.000000000000,-0.000105676766,-0.000180956576
143,1.700000000000,0.020469339426,0.000135515267,0.000074069026,0.000025541440,0.000013384154,0.000035904800,0.000147672554,0.000021617254,0.000020022920,0.000000972400,0.000000000000,-0.000104113454,-0.000179330622
144,1.710000000000,0.020866216288,0.000137070659,0.000075558730,0.000025473968,0.000013426631,0.000036037961,0.000149117997,0.000021478825,0.000020016308,0.000000962613,0.000000000000,-0.000102545961,-0.000177690215
145,1.720000000000,0.021260353974,0.000138628279,0.000077062329,0.000025407208,0.000013468259,0.000036158741,0.000150567228,0.000021338887,0.000020009640,0.000000952924,0.000000000000,-0.000100974853,-0.000176035915
146,1.730000000000,0.021651348857,0.000140187582,0.000078579280,0.000025341136,0.000013509039,0.000036267166,0.000152019678,0.000021197483,0.000020002919,0.000000943334,0.000000000000,-0.000099400705,-0.000174368303
147,1.740000000000,0.022038800777,0.000141748016,0.000080109017,0.000025275727,0.000013548972,0.000036363272,0.000153474771,0.000021054657,0.000019996147,0.000000933843,0.000000000000,-0.000097824103,-0.000172687985
148,1.750000000000,0.022422314113,0.000143309020,0.000081650951,0.000025210959,0.000013588058,0.000036447109,0.000154931921,0.000020910458,0.000019989327,0.000000924451,0.000000000000,-0.000096245639,-0.000170995583
149,1.760000000000,0.022801498585,0.000144870023,0.000083204472,0.000025146811,0.000013626298,0.000036518741,0.000156390536,0.000020764933,0.000019982462,0.000000915158,0.000000000000,-0.000094665913,-0.000169291740
150,1.770000000000,0.023175970922,0.000146430451,0.000084768948,0.000025083259,0.000013663693,0.000036578243,0.000157850017,0.000020618135,0.000019975553,0.000000905965,0.000000000000,-0.000093085528,-0.000167577118
151,1.780000000000,0.023545355555,0.000147989722,0.000086343732,0.000025020284,0.000013700246,0.000036625706,0.000159309760,0.000020470116,0.000019968605,0.000000896872,0.000000000000,-0.000091505094,-0.000165852395
152,1.790000000000,0.023909285587,0.000149547252,0.000087928157,0.000024957864,0.000013735957,0.000036661231,0.000160769159,0.000020320930,0.000019961617,0.000000887878,0.000000000000,-0.000089925224,-0.000164118263
153,1.800000000000,0.024267404286,0.000151102453,0.000089521542,0.000024895980,0.000013770829,0.000036684931,0.000162227605,0.000020170634,0.000019954594,0.000000878984,0.000000000000,-0.000088346530,-0.000162375428
154,1.810000000000,0.024619365590,0.000152654738,0.000091123190,0.000024834614,0.000013804864,0.000036696934,0.000163684487,0.000020019286,0.000019947536,0.000000870189,0.000000000000,-0.000086769627,-0.000160624612
155,1.820000000000,0.024964835310,0.000154203517,0.000092732393,0.000024773746,0.000013838066,0.000036697378,0.000165139197,0.000019866944,0.000019940446,0.000000861494,0.000000000000,-0.000085195129,-0.000158866542
156,1.830000000000,0.025303492141,0.000155748204,0.000094348433,0.000024713358,0.000013870436,0.000036686414,0.000166591126,0.000019713668,0.000019933325,0.000000852897,0.000000000000,-0.000083623647,-0.000157101958
157,1.840000000000,0.025635027887,0.000157288215,0.000095970580,0.000024653434,0.000013901979,0.000036664201,0.000168039669,0.000019559521,0.000019926175,0.000000844398,0.000000000000,-0.000082055788,-0.000155331608
158,1.850000000000,0.025959149086,0.000158822968,0.000097598099,0.000024593956,0.000013932697,0.000036630913,0.000169484226,0.000019404564,0.000019918998,0.000000835998,0.000000000000,-0.000080492157,-0.000153556245
159,1.860000000000,0.026275577184,0.000160351888,0.000099230248,0.000024534908,0.000013962595,0.000036586731,0.000170924201,0.000019248861,0.000019911795,0.000000827695,0.000000000000,-0.000078933351,-0.000151776625
160,1.870000000000,0.026584049109,0.000161874406,0.000100866281,0.000024476276,0.000013991677,0.000036531849,0.000172359004,0.000019092475,0.000019904568,0.000000819489,0.000000000000,-0.000077379961,-0.000149993511
161,1.880000000000,0.026884318363,0.000163389960,0.000102505450,0.000024418043,0.000014019947,0.000036466467,0.000173788056,0.000018935471,0.000019897318,0.000000811379,0.000000000000,-0.000075832569,-0.000148207663
162,1.890000000000,0.027176154921,0.000164897997,0.000104147003,0.000024360196,0.000014047410,0.000036390798,0.000175210784,0.000018777913,0.000019890047,0.000000803366,0.000000000000,-0.000074291750,-0.000146419844
163,1.900000000000,0.027459346026,0.000166397974,0.000105790192,0.000024302721,0.000014074070,0.000036305061,0.000176626624,0.000018619868,0.000019882755,0.000000795448,0.000000000000,-0.000072758065,-0.000144630814
164,1.910000000000,0.027733696539,0.000167889357,0.000107434271,0.000024245604,0.000014099934,0.000036209482,0.000178035027,0.000018461399,0.000019875444,0.000000787625,0.000000000000,-0.000071232068,-0.000142841329
165,1.920000000000,0.027999028958,0.000169371625,0.000109078496,0.000024188832,0.000014125006,0.000036104297,0.000179435451,0.000018302573,0.000019868115,0.000000779896,0.000000000000,-0.000069714298,-0.000141052142
166,1.930000000000,0.028255183943,0.000170844271,0.000110722129,0.000024132394,0.000014149292,0.000035989748,0.000180827372,0.000018143455,0.000019860769,0.000000772260,0.000000000000,-0.000068205280,-0.000139263999
167,1.940000000000,0.028502020116,0.000172306798,0.000112364439,0.000024076277,0.000014172799,0.000035866082,0.000182210276,0.000017984109,0.000019853407,0.000000764716,0.000000000000,-0.000066705529,-0.000137477637
168,1.950000000000,0.028739414424,0.000173758727,0.000114004702,0.000024020471,0.000014195532,0.000035733554,0.000183583665,0.000017824600,0.000019846030,0.000000757265,0.000000000000,-0.000065215541,-0.000135693787
169,1.960000000000,0.028967261875,0.000175199591,0.000115642207,0.000023964964,0.000014217499,0.000035592421,0.000184947056,0.000017664992,0.000019838638,0.000000749904,0.000000000000,-0.000063735798,-0.000133913166
170,1.970000000000,0.029185475506,0.000176628941,0.000117276248,0.000023909746,0.000014238706,0.000035442947,0.000186299982,0.000017505349,0.000019831234,0.000000742634,0.000000000000,-0.000062266766,-0.000132136482
171,1.980000000000,0.029393986300,0.000178046344,0.000118906137,0.000023854808,0.000014259160,0.000035285399,0.000187641992,0.000017345734,0.000019823817,0.000000735453,0.000000000000,-0.000060808893,-0.000130364429
